news_article,topic
impax-program-accelerates-technology-transition-navy.txt,STEM

improving-quality-and-efficiency-healthcare.txt,STEM

indias-ambassador-united-states-visits-georgia-tech.txt,STEM

innovation-soars-hangar-tech-square.txt,STEM

innovative-method-improves-strength-and-modulus-carbon-fibers.txt,STEM

input-sought-georgia-techs-next-quality-enhancement-plan-topic.txt,STEM

inside-out-heating-and-ambient-wind-could-make-direct-air-capture-cheaper-and-more.txt,STEM

integrated-sensor-could-monitor-brain-aneurysm-treatment.txt,STEM

intel-georgia-tech-partner-diversify-workforce.txt,STEM

interdisciplinary-senior-design-teams-create-low-cost-infant-incubator.txt,STEM

international-telecommunication-union-georgia-tech-execute-agreement-cooperate.txt,STEM

introducing-gtgraffiti-robot-paints-human.txt,STEM

invention-disrupts-music-effects-market.txt,STEM

isabella-sanders-earns-two-more-tech-degrees.txt,STEM

isolation-integration.txt,liberal arts

it-takes-more-peer-pressure-make-large-microgels-fit.txt,STEM

ivan-allen-college-faculty-named-new-georgia-tech-diversity-equity-and-inclusion.txt,liberal arts

ivan-allen-college-recognizes-outstanding-service-and-scholarship-during-faculty.txt,liberal arts

ivan-allen-college-researcher-shows-many-us-faced-economic-hardship-due-covid-19.txt,liberal arts

ivan-allen-jr-prize-social-courage-recognizes-georgia-judicial-pioneer.txt,liberal arts

ivan-allen-science-fiction-scholar-lisa-yaszek-featured-amc-series.txt,STEM

jacobs-appointed-interim-dean-college-engineering.txt,STEM

janelle-dunlap-turns-beekeeping-art.txt,liberal arts

janitors-sea-overharvested-sea-cucumbers-play-crucial-role-protecting-coral.txt,STEM

jennifer-howe-named-vice-president-development.txt,liberal arts

jim-sowell-talks-about-watching-annular-eclipse.txt,STEM

journey-georgia-tech-ironman.txt,STEM

journey-origins-multicellular-life-long-term-experimental-evolution-lab.txt,STEM

k-12-leaders-educators-find-inspiration-2021-steam-leadership-conference.txt,STEM

karen-fite-lead-enterprise-innovation-institute-interim-vice-president.txt,STEM

karmella-haynes-leads-exploration-genomes-dark-regions.txt,STEM

kaye-husbands-fealing-elected-napa-fellow-keynotes-aaas-fellowship-program.txt,liberal arts

kendeda-building-georgia-tech-earns-living-building-certification.txt,STEM

kendra-garcia-designing-future.txt,STEM

keysight-technologies-coming-technology-square.txt,STEM

keysight-technologies-opens-software-design-center-georgia-tech.txt,STEM

kosal-space-force-unlikely-improve-us-position-space.txt,liberal arts

larry-heck-appointed-georgia-techs-rhesa-ray-s-farmer-chair-and-georgia-research.txt,STEM

laser-based-system-could-expand-space-ground-communication.txt,STEM

latest-campus-construction.txt,STEM

laura-carruth-named-associate-vice-provost-transformative-teaching-and-learning.txt,liberal arts

laurie-garrow-featured-moderator-2022-us-chamber-commerces-global-aerospace-summit.txt,STEM

learning-morse-code-without-trying.txt,STEM

leveraging-5g-network-wirelessly-power-iot-devices.txt,STEM

leviathan-polymer-brush-made-e-coli-holds-bacteria-bay.txt,STEM

lgbtqia-resource-center-hosted-trans-day-remembrance.txt,liberal arts

library-archives-aims-capture-diverse-voices.txt,liberal arts

life-saving-avalanche-early-warning-system.txt,STEM

lifting-communities-smart-technology.txt,STEM

light-trapping-3-d-solar-cells-undergo-space-testing.txt,STEM

lily-huff-ready-next-chapter.txt,STEM

lim-milor-qureshi-elevated-ieee-fellows.txt,STEM

llya-kaminsky-one-worlds-top-poets-and-he-teaches-georgia-tech.txt,liberal arts

long-term-lizard-study-challenges-rules-evolutionary-biology.txt,STEM

looking-back-time-watch-different-kind-black-hole.txt,STEM

looking-entangled-atoms-bose-einstein-condensate.txt,STEM

m87-one-year-later-proof-persistent-black-hole-shadow.txt,STEM

making-mental-match-pairing-mechanical-device-stroke-patients.txt,STEM

man-behind-maps.txt,STEM

man-made-pollutants-significantly-influence-how-tree-emissions-form-aerosol.txt,STEM

marder-honored-class-1934-distinguished-professor-award.txt,STEM

marilyn-brown-tapped-first-woman-receive-class-1934-distinguished-professor-award.txt,liberal arts

marking-two-years-war-ukraine-what-does-future-hold-store.txt,liberal arts

married-phd-and-each-other.txt,STEM

material-formed-crab-shells-and-trees-could-replace-flexible-plastic-packaging-0.txt,STEM

material-formed-crab-shells-and-trees-could-replace-flexible-plastic-packaging.txt,STEM

mathematics-physics-use-moths-and-origami-structures-innovative-defense-research.txt,STEM

mccamish-foundation-commitment-funds-research-parkinsons-disease-georgia-tech-and.txt,STEM

medicaid-unwinding-could-lead-eviction-crisis-new-school-public-policy-research.txt,liberal arts

meet-aisha-johnson-librarys-associate-dean-academic-affairs-and-outreach.txt,liberal arts

meet-gary-mcmurray-principal-research-engineer.txt,STEM

meet-yolonda-cameron-attorney-and-renaissance-woman.txt,STEM

mega-millions-odds-arent-ever-your-favor.txt,STEM

meniscus-assisted-technique-produces-high-efficiency-perovskite-pv-films.txt,STEM

mental-health-organizations-offer-engagement-opportunities.txt,liberal arts

merging-antenna-and-electronics-boosts-energy-and-spectrum-efficiency.txt,STEM

metal-oxide-infused-membranes-could-offer-low-energy-alternative-chemical-0.txt,STEM

micro-c-announces-successful-early-seed-round-capital-raise.txt,STEM

microfluidic-molecular-exchanger-helps-control-therapeutic-cell-manufacturing.txt,STEM

microgel-composite-could-overcome-fibrin-blockade-accelerate-healing.txt,STEM

microneedle-patch-measles-vaccination-could-be-global-game-changer.txt,STEM

mineralogical-confirmation-liquid-water-present-day-mars.txt,STEM

missing-links-brewed-primordial-puddles.txt,STEM

mission-moon.txt,STEM

mit-technology-review-applauds-georgia-techs-dahlman-35-innovators-under-35.txt,STEM

mlk-lecture-keynote-speaker-discusses-agenda-next-civil-rights-movement.txt,liberal arts

molecular-hats-allow-vivo-activation-disguised-signaling-peptides.txt,STEM

molzahn-selected-ieee-pes-outstanding-young-engineer-award.txt,STEM

more-startups-join-engage.txt,STEM

movements-podcast-highlights-service-civic-engagement.txt,liberal arts

musical-table-teaches-basics-computer-programming.txt,STEM

mycorrhizal-types-control-biodiversity-effects-productivity.txt,STEM

nano-mechanical-study-offers-new-assessment-silicon-next-gen-batteries.txt,STEM

nanoscale-glass-bottles-could-enable-targeted-drug-delivery.txt,STEM

nanotexturing-creates-bacteria-killing-spikes-stainless-steel-surfaces.txt,STEM

nasscom-india-signs-agreement-georgia-tech-drive-innovation-internet-things.txt,STEM

national-science-foundation-awards-georgia-institute-technologys-venturelab-5-year.txt,STEM

national-science-foundation-awards-starmobile-500k-funding-grant.txt,STEM

national-search-launched-vp-and-director-enterprise-innovation-institute.txt,STEM

nbcs-today-show-jams-georgia-tech-robots-new-york-city.txt,STEM

network-traffic-provides-early-indication-malware-infection.txt,STEM

neurochamp-wins-2024-acc-inventure-prize.txt,STEM

neuroscientists-team-engineers-explore-how-brain-controls-movement.txt,STEM

new-12-million-nsf-grant-aims-improve-treatment-ptsd-patients.txt,STEM

new-acoustic-technique-reveals-structural-information-nanoscale-materials.txt,STEM

new-architected-material-shape-changes-tune-its-qualities.txt,STEM

new-chip-architecture-may-provide-foundation-quantum-computer.txt,STEM

new-chip-could-make-treating-metastatic-cancer-easier-and-faster.txt,STEM

new-chip-measures-multiple-cellular-responses-speed-drug-discovery.txt,STEM

new-cohort-acc-academic-leaders-network-fellows-selected.txt,STEM

new-computing-system-takes-its-cues-human-brain.txt,STEM

new-device-captures-metastasis-associated-circulating-tumor-cell-clusters.txt,STEM

new-effort-underway-help-people-living-epilepsy.txt,STEM

new-faculty-fellows-advise-sustainability.txt,STEM

new-fellowships-support-high-impact-cybersecurity-research.txt,STEM

new-framework-measuring-stability-during-walking.txt,STEM

new-frontiers-beckon-math-and-biology-multimillion-dollar-nsf-simons-project.txt,STEM

new-georgia-tech-environmental-science-degree-launches.txt,liberal arts

new-master-science-urban-analytics-launch-fall.txt,STEM

new-paper-radx-evaluation-coauthored-cacp-researcher.txt,STEM

new-patent-mapping-system-helps-find-innovation-pathways.txt,STEM

new-research-may-improve-communications-during-natural-disasters.txt,STEM

new-study-reveals-racial-ethnic-disparities-use-increasingly-popular-prostate.txt,liberal arts

new-study-shows-hybrid-learning-led-significant-reduction-covid-19-spread.txt,STEM

new-technique-controls-autonomous-vehicles-extreme-conditions.txt,STEM

new-techniques-allow-greater-control-smartwatches.txt,STEM

new-technologies-are-helping-connect-and-protect-internet-things.txt,STEM

new-technology-sorts-cells-stiffness-may-help-spot-disease.txt,STEM

new-transplant-technology-could-benefit-patients-type-1-diabetes.txt,STEM

new-vending-machine-dispenses-art.txt,liberal arts

new-water-treatment-approach-helps-avoid-harmful-chemicals.txt,STEM

new-wearable-device-measures-changing-size-tumors-below-skin.txt,STEM

newly-named-founding-chair-recognizes-cybersecurity-revolves-around-problems-not.txt,STEM

next-cohort-emerging-leaders-program-selected.txt,STEM

nie-join-cybersecurity-startup-aura.txt,STEM

nih-awards-29m-annoviant-advance-heart-disease-technology.txt,STEM

nih-directors-transformative-research-award-funds-pulmonary-fibrosis-research.txt,STEM

ninth-annual-diversity-symposium-focuses-building-inclusive-communities-explores.txt,liberal arts

north-ave-smart-corridor-project-honored.txt,STEM

novel-circuit-design-boosts-wearable-thermoelectric-generators.txt,STEM

nsf-awards-fellowships-60-georgia-tech-graduate-students.txt,STEM

nsf-convergence-accelerator-awards-second-round-funding-eduworks-georgia-tech-usg.txt,STEM

nsf-invests-another-750k-student-startup-firehud.txt,STEM

nsf-rapid-response-earthquakes-turkey.txt,STEM

obama-names-anton-commission-enhancing-national-cybersecurity.txt,STEM

observing-cosmic-symphony-using-gravitational-wave-astronomy.txt,STEM

ocean-optimism.txt,STEM

ocean-sciences-and-engineering-celebrates-first-graduate.txt,STEM

office-executive-vice-president-research-invests-enterprise-growth.txt,STEM

office-hispanic-initiatives-celebrates-2021-hispanic-heritage-month.txt,liberal arts

omed-and-campus-black-student-organizations-join-host-juneteenth-events-tech.txt,liberal arts

open-source-machine-learning-tool-could-help-choose-cancer-drugs.txt,STEM

optimizing-energy-29-million-award-will-help-reduce-fuel-use-forward-operating.txt,STEM

origami-3d-printing-merge-make-complex-structures-one-shot.txt,STEM

out-mind-out-sight.txt,STEM

paper-based-supercapacitor-uses-metal-nanoparticles-boost-energy-density.txt,STEM

paper-museum-employee-shares-talents-atlanta.txt,liberal arts

paper-tubes-make-stiff-origami-structures.txt,STEM

parking-and-transportation-services-join-infrastructure-and-sustainability.txt,STEM

partnership-inclusive-innovation-announces-2022-smart-communities.txt,STEM

partnership-inclusive-innovation-smart-cities-projects-receive-international.txt,STEM

passion-flying-primes-sga-president-career-aviation.txt,STEM

peanut-plants-chemical-breath-could-give-clues-drought-and-other-stresses.txt,STEM

perception-workers-creativity-affects-their-network-and-standing-within.txt,liberal arts

perking-and-crimping-bristles-polyelectrolyte-brushes-0.txt,STEM

personalized-medicine-best-way-treat-cancer-study-argues.txt,STEM

petit-institute-host-race-and-racism-event-covid-19.txt,liberal arts

physicists-solve-mysteries-microtubule-movers.txt,STEM

physics-its-whats-happening-inside-your-body-right-now.txt,STEM

pilot-project-will-use-campus-wastewater-grow-vegetables.txt,STEM

pinar-keskinocak-coronavirus-pandemic-and-benefits-social-distancing-0.txt,STEM

pinar-keskinocak-honored-2021-recipient-award-advancement-women-orms.txt,STEM

planetary-exploration-rover-avoids-sand-traps-rear-rotator-pedaling-0.txt,STEM

planetary-exploration-rover-avoids-sand-traps-rear-rotator-pedaling.txt,STEM

platinum-graphene-atomically-thin-fuel-cell-catalysts-show-superior-stability-over.txt,STEM

poetrytech-works-increase-diversity-literary-criticism-publishing.txt,liberal arts

popular-science-puts-georgia-techs-will-ratcliff-brilliant-10-list.txt,STEM

popular-tool-trace-earths-oxygen-history-can-give-false-positives.txt,STEM

portable-uv-disinfection-chambers-could-help-address-ppe-shortage.txt,STEM

predictive-model-could-help-guide-choices-breast-cancer-therapies.txt,STEM

presidents-cybersecurity-commission-releases-report.txt,STEM

professors-help-found-multimillion-dollar-math-biology-nsf-simons-project.txt,STEM

programmable-medicine-goal-new-bio-circuitry-research.txt,STEM

promising-fingerprint-extraterrestrial-life.txt,STEM

prompt-engineering-art-getting-what-you-need-generative-ai.txt,liberal arts

proposed-standards-triboelectric-nanogenerators-could-facilitate-comparisons.txt,STEM

public-nights-return-georgia-tech-observatory.txt,STEM

qa-information-technology-daren-hubbard.txt,STEM

qcells-expansion-puts-focus-georgia-techs-iworks-program.txt,STEM

rare-genetic-spotlight-health-disparities-ibd.txt,STEM

rbi-student-internationally-recognized-innovative-forest-based-industry-research.txt,STEM

real-research-summer-program-high-school-students-returns-georgia-tech.txt,STEM

real-time-heat-protection-device-being-tested-florida.txt,STEM

rebuilding-after-natural-disaster.txt,STEM

red-glow-helps-identify-nanoparticles-delivering-rna-therapies.txt,STEM

reflection-speakers-highlight-tech-community.txt,STEM

regents-hold-tuition-steady-tech.txt,STEM

register-attend-2017-atdc-startup-showcase.txt,STEM

regrow-tooth-fish-yes-humans-maybe-some-day.txt,STEM

remembering-julian-bond-advocate-civil-rights-and-higher-education.txt,liberal arts

renewable-bioproducts-institute-receives-1-million-grant.txt,STEM

renowned-international-poet-named-bourne-poetry-chair-georgia-tech.txt,liberal arts

request-proposals-micro-research-grants-regenerative-built-environments.txt,STEM

research-goes-global.txt,STEM

research-next-enters-new-phase.txt,STEM

research-partnership-expands-address-lymphatic-injury.txt,STEM

researchers-chosen-examine-antarctic-glacier-risk-collapsing.txt,STEM

researchers-create-3-d-printed-tensegrity-objects-capable-dramatic-shape-change.txt,STEM

researchers-create-light-powered-yeast-providing-insights-evolution-biofuels.txt,STEM

researchers-develop-deep-learning-method-predict-daily-activities.txt,STEM

researchers-discover-potential-drug-targets-early-onset-glaucoma.txt,STEM

researchers-find-achieve-long-term-sustainability-urban-systems-must-tackle-social.txt,liberal arts

researchers-find-they-can-stop-degradation-promising-solar-cell-materials.txt,STEM

researchers-find-understanding-and-embracing-intercultural-tensions-and-differences.txt,liberal arts

researchers-help-design-easy-open-child-resistant-medicine-bottle.txt,STEM

researchers-highlight-ethical-issues-developing-future-ai-assistants.txt,STEM

researchers-list-seven-chemical-separations-change-world.txt,STEM

researchers-map-rotating-spiral-waves-live-human-hearts.txt,STEM

researchers-pioneer-process-stack-micro-leds.txt,STEM

researchers-reveal-roadmap-ai-innovation-brain-and-language-learning.txt,STEM

researchers-turn-3d-world-projection-screen-better-robot-human-communication.txt,STEM

researchers-uncover-new-instruction-manual-repair-broken-dna.txt,STEM

researchers-use-machine-learning-more-quickly-analyze-key-capacitor-materials.txt,STEM

reu-results-nanotechnology-undergraduate-research-experience-interview-elizabeth.txt,STEM

reversible-saliva-allows-frogs-hang-next-meal.txt,STEM

revolutionary-artificial-intelligence-algorithm-learns-chemical-language-and.txt,STEM

revving-toward-success-journey-racing-and-engineering.txt,STEM

robot-designed-defend-factories-against-cyberthreats.txt,STEM

robot-earns-its-shoes-walks-person.txt,STEM

robot-gives-out-candy-halloween.txt,STEM

robotic-cleaning-technique-could-automate-neuroscience-research.txt,STEM

robots-student-team-create-miles-davis-inspired-funk.txt,STEM

rousing-masses-fight-cancer-open-source-machine-learning.txt,STEM

safer-electrochromic-inks-developed-stami-gtpn-professor-reynoldss-lab.txt,STEM

safer-way-handle-surgical-scalpel-blades.txt,STEM

scheller-college-dean-alavi-step-down-june-30.txt,STEM

school-architecture-team-successful-inaugural-department-energy-challenge-home.txt,liberal arts

school-physics-uses-moths-and-origami-structures-innovative-defense-research.txt,STEM

school-public-policy-professor-talks-tiktok-ban.txt,liberal arts

scientists-discover-small-rna-regulates-bacterial-infection.txt,STEM

scientists-make-first-detection-neutron-star-collision.txt,STEM

scientists-transform-barbecue-lighter-high-tech-lab-device.txt,STEM

scientists-unearth-20-million-years-hot-spot-magmatism-under-cocos-plate.txt,STEM

scurrying-roaches-help-researchers-steady-staggering-robots.txt,STEM

seafloor-space-new-bacterial-proteins-shine-light-climate-and-astrobiology.txt,STEM

search-begins-inaugural-assistant-vice-provost-arts.txt,liberal arts

search-goldilocks-black-holes.txt,STEM

search-life-solar-system.txt,STEM

sei-launches-new-energy-policy-innovation-center.txt,STEM

seise-tool-uses-semantic-gaps-detect-website-promotional-attacks.txt,STEM

self-assembled-hairy-nanoparticles-could-give-double-punch-cancer.txt,STEM

self-operated-solution-dining-services.txt,STEM

semiconductor-company-falcomm-raises-4m-seed-funding-advance-ultra-efficient-power.txt,STEM

sensor-fabric-big-data-could-help-end-pressure-injuries-wheelchair-users.txt,STEM

serve-learn-sustain-launch-new-center.txt,liberal arts

setting-sights-competitive-archery.txt,STEM

severe-storms-research-center-works-improve-tornado-warning-time.txt,STEM

sga-it-board-creates-student-focused-solutions.txt,STEM

sga-leaders-see-opportunity-georgia-tech-reaches-inflection-point.txt,STEM

shannon-lead-university-north-georgia-hubbard-interim-leadership-role-0.txt,liberal arts

shape-shifting-robot-built-smarticles-shows-new-locomotion-strategy.txt,STEM

share-love-across-campus.txt,liberal arts

she-slept-car-her-campus-tour-now-shes-graduated-highest-honors.txt,STEM

shreyes-melkote-appointed-novelis-innovation-hub-executive-director-georgia-tech.txt,STEM

simple-low-cost-ventilator-builds-available-resuscitation-bags.txt,STEM

simple-processing-technique-could-cut-cost-organic-pv-and-wearable-electronics.txt,STEM

six-finalists-competing-inventure-prize.txt,STEM

skewing-aim-targeted-cancer-therapies.txt,STEM

slieper-and-williams-named-faculty-co-directors-quality-enhancement-plan.txt,liberal arts

slothbot-takes-leisurely-approach-environmental-monitoring.txt,STEM

small-wonders.txt,STEM

smart-hydrogel-coating-creates-stick-slip-control-capillary-action.txt,STEM

smart-sea-sensors-expo-highlights-accomplishments-and-shares-future-plans.txt,STEM

smiths-aerospace-dreams-come-true-tech.txt,STEM

social-media-driving-force-behind-increased-visits-national-parks.txt,liberal arts

social-media-profile-black-lives-matter-movement.txt,liberal arts

sodium-and-potassium-based-batteries-hold-promise-cheap-energy-storage.txt,STEM

soft-semiconductors-stretch-human-skin-can-detect-ultra-low-light-levels.txt,STEM

soft-wearable-health-monitor-uses-stretchable-electronics.txt,STEM

solar-induced-hybrid-fuel-cell-produces-electricity-directly-biomass.txt,STEM

solar-power-people.txt,STEM

solving-75-year-old-mystery-might-provide-new-source-farm-fertilizer.txt,STEM

somers-receives-lifetime-achievement-award.txt,liberal arts

southface-gives-fulcrum-award-kendeda-building-project.txt,STEM

spiral-wave-teleportation-theory-offers-new-path-defibrillate-hearts-terminate.txt,STEM

spooky-sightings-crystal-point-extremely-rare-quantum-spin-liquid.txt,STEM

stami-smi-professor-curtiss-lab-grows-natural-polymer-brushes-surfaces.txt,STEM

stars-aligned-gt21-grad.txt,liberal arts

startup-pipeline-continues-capstone.txt,STEM

state-art-filming-studio-coming-soon-savannah-area.txt,STEM

states-can-lower-electric-bills-clean-power-plan.txt,STEM

stem-cell-treatment-may-restore-vision-patients-damaged-corneas.txt,STEM

stretchy-plastic-electrolytes-could-enable-new-lithium-ion-battery-design.txt,STEM

student-entrepreneurship-continues-georgia-inventure-prize.txt,STEM

student-excellence-honored-annual-event.txt,STEM

student-reflection-speakers-share-stories-commencement.txt,liberal arts

student-teams-compete-service-academies-swarm-challenge-gtri-assistance.txt,STEM

students-prepare-reflect-peers.txt,STEM

students-spend-summer-launching-startups.txt,STEM

study-examines-joiners-who-help-make-startups-successful.txt,STEM

study-finds-dramatic-growth-numbers-supporting-scientists-research-teams.txt,STEM

study-finds-lurking-malice-cloud-hosting-services.txt,STEM

study-reveals-complication-predictors-children-crohns-disease.txt,STEM

study-shows-electronic-air-cleaning-technology-can-generate-unintended-pollutants.txt,STEM

study-shows-how-bacteria-behave-differently-humans-compared-lab.txt,STEM

successful-spacex-launch-clears-way-historic-georgia-tech-spacecraft.txt,STEM

super-fast-insect-urination-powered-physics-superpropulsion.txt,STEM

supporting-smart-communities-across-georgia.txt,STEM

surfaces-grip-gecko-feet-could-be-easily-mass-produced.txt,STEM

surveillance-testing-hours-change-next-week.txt,STEM

surveillance-testing-shown-reduce-community-covid-19-spread.txt,STEM

susan-margulies-elected-national-academy-medicine.txt,STEM

synthetic-hydrogels-deliver-cells-repair-intestinal-injuries.txt,STEM

synthetic-organelle-shows-how-tiny-puddle-organs-our-cells-work.txt,STEM

t-mobile-georgia-tech-and-curiosity-lab-team-fuel-5g-innovation-drones-autonomous.txt,STEM

targeting-radiation-resistance-why-some-tumors-are-so-stubborn.txt,STEM

taylor-speaks-several-universities-about-national-science-and-technology-leadership.txt,STEM

teaching-leadership-skills-engineers-and-scientists.txt,STEM

team-demonstrates-digital-health-platform-department-veterans-affairs.txt,STEM

tech-alumni-get-bitcoin-business.txt,STEM

tech-alumnus-elected-mayor-atlanta.txt,STEM

tech-campus-surpasses-200000-covid-19-tests.txt,STEM

tech-design.txt,STEM

tech-developer-wins-independent-game-festival.txt,STEM

tech-faculty-members-elected-american-academy-arts-and-sciences.txt,STEM

tech-graduate-celebrate-100th-birthday.txt,STEM

tech-launches-internal-search-vice-president-commercialization.txt,STEM

tech-launches-searches-chief-research-operations-officer-and-research-corporations.txt,STEM

tech-marks-national-manufacturing-day-plant-tours-educational-events-around-state.txt,STEM

tech-researchers-recruit-cdc-mask-study.txt,STEM

tech-researchers-suggest-better-route-fda-approved-drugs.txt,STEM

tech-researchers-team-advanced-materials.txt,STEM

tech-square-named-outstanding-research-park-0.txt,STEM

tech-students-complete-american-solar-challenge.txt,STEM

tech-study-stands-flamingos-unique-pose.txt,STEM

tech-takes-home-two-usg-regents-teaching-excellence-awards.txt,STEM

tech-welcomes-record-number-first-year-and-transfer-students.txt,STEM

techknowledgey-light-speed.txt,STEM

technique-may-improve-lung-delivery-bacteria-killing-phage.txt,STEM

tensioning-tool-objects-any-size.txt,STEM

thinning-ice-sheets-may-drive-sharp-rise-subglacial-waters.txt,STEM

thomas-leads-national-academy-report-evaluating-low-carbon-emissions.txt,STEM

three-georgia-tech-professors-named-2022-aaas-fellows.txt,STEM

three-students-awarded-nsf-graduate-research-fellowships.txt,STEM

tikkun-olam-makers-wins-jewish-federation-propel-pitch-grant.txt,liberal arts

times-higher-education-rankings-put-tech-no-36-worldwide.txt,STEM

tiny-bottles-and-melting-corks-temperature-regulates-new-delivery-system-drugs-and.txt,STEM

tiny-limbs-and-long-bodies-coordinating-lizard-locomotion.txt,STEM

tiny-mirror-improves-microscope-resolution-studying-cells.txt,STEM

tiny-needles-offer-potential-new-treatment-two-major-eye-diseases-0.txt,STEM

tiny-vibration-powered-robots-are-size-worlds-smallest-ant.txt,STEM

tips-balanced-snacking.txt,liberal arts

tips-delightful-stargazing-2023.txt,STEM

title-ix-turns-50.txt,liberal arts

tower-undergraduate-research-journal-welcomes-students-research-efforts.txt,STEM

transfer-technique-produces-wearable-gallium-nitride-gas-sensors-0.txt,STEM

triboelectric-nanogenerators-boost-mass-spectrometry-performance.txt,STEM

turner-foundation-awards-grant-supporting-regions-first-sustainability-network.txt,liberal arts

two-sciences-faculty-receive-2015-sloan-research-fellowship.txt,STEM

two-stage-power-management-system-boosts-energy-harvesting-efficiency.txt,STEM

two-tech-women-pave-their-own-way-automotive-industry.txt,STEM

two-way-cell-based-treatment-repairs-muscle-after-rotator-cuff-injury.txt,STEM

ultra-thin-hollow-nanocages-could-reduce-platinum-use-fuel-cell-electrodes.txt,STEM

ultrafast-compression-offers-new-way-get-macromolecules-cells.txt,STEM

uncovering-hidden-protein-tail-puts-brakes-cell-signaling.txt,STEM

undergrads-help-save-money-and-reduce-georgia-techs-carbon-dioxide-emissions.txt,STEM

undergraduate-research-program-gets-boost-amazon.txt,STEM

undergraduate-sustainability-education-innovation-grants-will-transform-courses-all.txt,liberal arts

unique-bacterial-chemist-war-potatoes.txt,STEM

universal-controller-could-push-robotic-prostheses-exoskeletons-real-world-use.txt,STEM

upcoming-building-closures-planned-electrical-work.txt,STEM

urine-test-evaluate-immunotherapy-success-gets-18-million-nih-research-grant.txt,STEM

us-carbon-and-pollution-emissions-policies-are-air.txt,STEM

us-energy-secretary-visit-highlights-georgia-techs-energy-collaborations.txt,STEM

us-news-world-report-ranks-georgia-tech-among-best-graduate-schools.txt,STEM

us-space-force-recognizes-georgia-tech-new-strategic-partner.txt,STEM

usg-report-shows-georgia-techs-state-economic-impact-exceeds-3-billion.txt,STEM

van-leer-chilled-water-project-underway.txt,STEM

venturelab-nanotechnology-startup-wins-techconnect-innovation-award.txt,STEM

venturelab-works-commercialize-liquid-cooling-system-technology-developed-georgia.txt,STEM

virtual-top-hats-allow-swarming-robots-fly-tight-formation.txt,STEM

vivek-sarkar-named-dean-georgia-techs-college-computing.txt,STEM

votertech-vip-students-lead-effort-inform-engage-would-be-campus-voters.txt,STEM

wang-selected-qualcomm-faculty-award-second-consecutive-year.txt,STEM

want-beat-antibiotic-resistant-superbugs-rethink-strep-throat-remedies.txt,STEM

water-water-everywhere.txt,STEM

wearable-device-could-help-emts-surgeons-assess-hemorrhage-blood-loss.txt,STEM

website-rates-security-internet-connected-devices.txt,STEM

what-delayed-earths-oxygenation.txt,STEM

what-new-gt-packaging-ultra-thin-dry-film-polymer-materials-and-processes-high.txt,STEM

whats-behind-construction-fences.txt,STEM

whats-happening-campus-construction.txt,STEM

whats-new-gt-packaging-innovative-emi-isolation-structures.txt,STEM

when-coeds-came-georgia-tech.txt,liberal arts

when-coral-species-vanish-their-absence-can-imperil-surviving-corals.txt,STEM

when-human-expertise-improves-work-machines.txt,STEM

where-world-are-young-people-using-internet.txt,STEM

who-will-win-2017-inventure-prize.txt,STEM

why-covid-conspiracy-theories-spread-understanding-human-behaviors-behind-pandemic.txt,liberal arts

why-winter-best-time-see-stars.txt,STEM

will-caitlin-clarks-star-power-raise-wnba-salaries.txt,liberal arts

winning-differently-three-members-georgia-tech-womens-basketball-talk-inequity.txt,liberal arts

worlds-fastest-creature-may-also-be-one-smallest.txt,STEM

x-ray-tomography-lets-researchers-watch-solid-state-batteries-charge-discharge.txt,STEM

yes-computing-genetic-ancestors-super-accurate.txt,STEM

youll-never-dance-alone-artificial-intelligence-project.txt,STEM

zhu-lab-explains-inhibitory-role-worlds-most-famous-molecule.txt,STEM

